epoch,train_continent_loss,val_continent_loss,train_cities_loss,val_cities_loss,train_xyz_loss,val_xyz_loss,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,config,time_since_restore,iterations_since_restore,experiment_tag,accuracy_continent,precision_continent,recall_continent,f1_continent
10.0,1.4850732521577314,1.4742997487386067,0.0,0.0,0.0,0.0,1.4742997487386067,1747896785,,True,10,973fb_00030,2025-05-22_08-53-05,0.1448805332183838,9.89954137802124,1164197,cg14,10.21.0.219,"{'lr': 0.0002797247828615817, 'optimizer': 'adam', 'momentum': 0.9505756314535032, 'weight_decay': 0.00022299198479999076, 'layer_size': 288, 'initial_dropout_rate': 0.4205084236649944, 'max_dropout_rate': 0.6272781461014887, 'batch_size': 256, 'epochs': 200, 'lr_patience': 7, 'lr_factor': 0.3077104771793777}",9.89954137802124,10,"30_batch_size=256,initial_dropout_rate=0.4205,layer_size=288,lr=0.0003,lr_factor=0.3077,lr_patience=7,max_dropout_rate=0.6273,momentum=0.9506,optimizer=adam,weight_decay=0.0002",,,,
,,,,,,,0.7972287379560017,1747896818,,True,17,973fb_00031,2025-05-22_08-53-38,1.159182071685791,32.50869011878967,1164420,cg14,10.21.0.219,"{'lr': 0.0012663991937337557, 'optimizer': 'sgd', 'momentum': 0.9453404926497906, 'weight_decay': 2.1217867330015672e-06, 'layer_size': 736, 'initial_dropout_rate': 0.19161222023973762, 'max_dropout_rate': 0.6164815202331991, 'batch_size': 32, 'epochs': 200, 'lr_patience': 5, 'lr_factor': 0.3890895124854167}",32.50869011878967,17,"31_batch_size=32,initial_dropout_rate=0.1916,layer_size=736,lr=0.0013,lr_factor=0.3891,lr_patience=5,max_dropout_rate=0.6165,momentum=0.9453,optimizer=sgd,weight_decay=0.0000",74.07862407862407,0.7979315934794833,0.7407862407862408,0.7596099743287323
20.0,0.5624022696699414,0.8421890189250311,0.0,0.0,0.0,0.0,0.8421890189250311,1747896809,,True,20,973fb_00032,2025-05-22_08-53-29,0.5360431671142578,23.71758198738098,1164419,cg14,10.21.0.219,"{'lr': 0.00944547413840273, 'optimizer': 'adam', 'momentum': 0.9577121021966597, 'weight_decay': 0.0008996868727093653, 'layer_size': 544, 'initial_dropout_rate': 0.07916757183423967, 'max_dropout_rate': 0.5221218154257408, 'batch_size': 128, 'epochs': 200, 'lr_patience': 9, 'lr_factor': 0.1423978257049351}",23.71758198738098,20,"32_batch_size=128,initial_dropout_rate=0.0792,layer_size=544,lr=0.0094,lr_factor=0.1424,lr_patience=9,max_dropout_rate=0.5221,momentum=0.9577,optimizer=adam,weight_decay=0.0009",,,,
10.0,1.695970067163793,1.7329805764285,0.0,0.0,0.0,0.0,1.7329805764285,1747896803,,True,10,973fb_00033,2025-05-22_08-53-23,0.7456891536712646,17.59990906715393,1164639,cg14,10.21.0.219,"{'lr': 3.8443969967279366e-05, 'optimizer': 'sgd', 'momentum': 0.9437537044261404, 'weight_decay': 4.453079515231533e-05, 'layer_size': 288, 'initial_dropout_rate': 0.07343210484729523, 'max_dropout_rate': 0.5344259162089765, 'batch_size': 64, 'epochs': 200, 'lr_patience': 5, 'lr_factor': 0.4158227624512587}",17.59990906715393,10,"33_batch_size=64,initial_dropout_rate=0.0734,layer_size=288,lr=0.0000,lr_factor=0.4158,lr_patience=5,max_dropout_rate=0.5344,momentum=0.9438,optimizer=sgd,weight_decay=0.0000",,,,
10.0,1.63812374632533,1.6291522071475075,0.0,0.0,0.0,0.0,1.6291522071475075,1747896809,,True,10,973fb_00034,2025-05-22_08-53-29,1.2399449348449707,23.625545263290405,1164647,cg14,10.21.0.219,"{'lr': 1.0323060094262182e-05, 'optimizer': 'adam', 'momentum': 0.9683247630643212, 'weight_decay': 7.874244021851128e-06, 'layer_size': 640, 'initial_dropout_rate': 0.1795724900368853, 'max_dropout_rate': 0.6995361002702817, 'batch_size': 32, 'epochs': 200, 'lr_patience': 7, 'lr_factor': 0.24049330065889696}",23.625545263290405,10,"34_batch_size=32,initial_dropout_rate=0.1796,layer_size=640,lr=0.0000,lr_factor=0.2405,lr_patience=7,max_dropout_rate=0.6995,momentum=0.9683,optimizer=adam,weight_decay=0.0000",,,,
,,,,,,,0.6973764499028524,1747896832,,True,28,973fb_00035,2025-05-22_08-53-52,0.22961115837097168,18.253557682037354,1164909,cg14,10.21.0.219,"{'lr': 0.00020268259872129746, 'optimizer': 'adamw', 'momentum': 0.9361156709795644, 'weight_decay': 5.401047368002702e-05, 'layer_size': 928, 'initial_dropout_rate': 0.21940202669544678, 'max_dropout_rate': 0.5557635047724214, 'batch_size': 256, 'epochs': 200, 'lr_patience': 3, 'lr_factor': 0.11224648269348397}",18.253557682037354,28,"35_batch_size=256,initial_dropout_rate=0.2194,layer_size=928,lr=0.0002,lr_factor=0.1122,lr_patience=3,max_dropout_rate=0.5558,momentum=0.9361,optimizer=adamw,weight_decay=0.0001",77.39557739557739,0.8184336898985844,0.773955773955774,0.7875111387378345
20.0,0.7530874907970428,0.8276159777527764,0.0,0.0,0.0,0.0,0.8276159777527764,1747896867,,True,20,973fb_00036,2025-05-22_08-54-27,0.50848388671875,32.4668333530426,1165085,cg14,10.21.0.219,"{'lr': 7.357905510636697e-05, 'optimizer': 'adamw', 'momentum': 0.9254727049056246, 'weight_decay': 5.2269824993363626e-05, 'layer_size': 544, 'initial_dropout_rate': 0.20724489058279322, 'max_dropout_rate': 0.5986239069073385, 'batch_size': 32, 'epochs': 200, 'lr_patience': 6, 'lr_factor': 0.12424282187924462}",32.4668333530426,20,"36_batch_size=32,initial_dropout_rate=0.2072,layer_size=544,lr=0.0001,lr_factor=0.1242,lr_patience=6,max_dropout_rate=0.5986,momentum=0.9255,optimizer=adamw,weight_decay=0.0001",,,,
,,,,,,,0.6851800481478373,1747896851,,True,13,973fb_00037,2025-05-22_08-54-11,0.8048825263977051,16.768890380859375,1165273,cg14,10.21.0.219,"{'lr': 0.001991532813045515, 'optimizer': 'adam', 'momentum': 0.8529883180605699, 'weight_decay': 0.0004296131566541925, 'layer_size': 800, 'initial_dropout_rate': 0.2651385687041354, 'max_dropout_rate': 0.5544225517942135, 'batch_size': 256, 'epochs': 200, 'lr_patience': 3, 'lr_factor': 0.45924166832982716}",16.768890380859375,13,"37_batch_size=256,initial_dropout_rate=0.2651,layer_size=800,lr=0.0020,lr_factor=0.4592,lr_patience=3,max_dropout_rate=0.5544,momentum=0.8530,optimizer=adam,weight_decay=0.0004",79.48402948402948,0.8321147958484675,0.7948402948402948,0.8064945920348635
10.0,1.436411825093356,1.4707672595977783,0.0,0.0,0.0,0.0,1.4707672595977783,1747896849,,True,10,973fb_00038,2025-05-22_08-54-09,0.39029979705810547,14.555093765258789,1165340,cg14,10.21.0.219,"{'lr': 0.0002223011039533981, 'optimizer': 'sgd', 'momentum': 0.9719388480140291, 'weight_decay': 9.208859574845807e-06, 'layer_size': 832, 'initial_dropout_rate': 0.15721706351113757, 'max_dropout_rate': 0.5482738929513019, 'batch_size': 256, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.4032888714208136}",14.555093765258789,10,"38_batch_size=256,initial_dropout_rate=0.1572,layer_size=832,lr=0.0002,lr_factor=0.4033,lr_patience=8,max_dropout_rate=0.5483,momentum=0.9719,optimizer=sgd,weight_decay=0.0000",,,,
10.0,1.4220212290926677,1.3886427120728926,0.0,0.0,0.0,0.0,1.3886427120728926,1747896860,,True,10,973fb_00039,2025-05-22_08-54-20,0.570493221282959,18.41630721092224,1165500,cg14,10.21.0.219,"{'lr': 0.0027407526893640484, 'optimizer': 'sgd', 'momentum': 0.8645334959695867, 'weight_decay': 7.471419451345985e-05, 'layer_size': 160, 'initial_dropout_rate': 0.4641178118939196, 'max_dropout_rate': 0.6700787011778757, 'batch_size': 64, 'epochs': 200, 'lr_patience': 9, 'lr_factor': 0.38618071538593657}",18.41630721092224,10,"39_batch_size=64,initial_dropout_rate=0.4641,layer_size=160,lr=0.0027,lr_factor=0.3862,lr_patience=9,max_dropout_rate=0.6701,momentum=0.8645,optimizer=sgd,weight_decay=0.0001",,,,
10.0,1.8925487995147705,1.8904728094736736,0.0,0.0,0.0,0.0,1.8904728094736736,1747896878,,True,10,973fb_00040,2025-05-22_08-54-38,0.21634840965270996,13.777666807174683,1165687,cg14,10.21.0.219,"{'lr': 1.1601570016088309e-05, 'optimizer': 'adamw', 'momentum': 0.9760472926203909, 'weight_decay': 4.7735088923009734e-06, 'layer_size': 608, 'initial_dropout_rate': 0.36028640314907734, 'max_dropout_rate': 0.5824237213740667, 'batch_size': 256, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.45740500088944214}",13.777666807174683,10,"40_batch_size=256,initial_dropout_rate=0.3603,layer_size=608,lr=0.0000,lr_factor=0.4574,lr_patience=8,max_dropout_rate=0.5824,momentum=0.9760,optimizer=adamw,weight_decay=0.0000",,,,
20.0,0.6136276451024142,0.813977857430776,0.0,0.0,0.0,0.0,0.813977857430776,1747896898,,True,20,973fb_00041,2025-05-22_08-54-58,0.4320080280303955,19.463429927825928,1165857,cg14,10.21.0.219,"{'lr': 0.00014159032815120508, 'optimizer': 'adam', 'momentum': 0.9561028868636539, 'weight_decay': 0.0006516336030937509, 'layer_size': 608, 'initial_dropout_rate': 0.0359436315845969, 'max_dropout_rate': 0.6811772194102093, 'batch_size': 256, 'epochs': 200, 'lr_patience': 6, 'lr_factor': 0.23966246846810868}",19.463429927825928,20,"41_batch_size=256,initial_dropout_rate=0.0359,layer_size=608,lr=0.0001,lr_factor=0.2397,lr_patience=6,max_dropout_rate=0.6812,momentum=0.9561,optimizer=adam,weight_decay=0.0007",,,,
10.0,1.675036907196045,1.705558141072591,0.0,0.0,0.0,0.0,1.705558141072591,1747896892,,True,10,973fb_00042,2025-05-22_08-54-52,0.3517875671386719,13.75475811958313,1165856,cg14,10.21.0.219,"{'lr': 0.0006934400271529838, 'optimizer': 'sgd', 'momentum': 0.9030227285706915, 'weight_decay': 0.00088916144842283, 'layer_size': 416, 'initial_dropout_rate': 0.3343949232682201, 'max_dropout_rate': 0.6657704440700586, 'batch_size': 256, 'epochs': 200, 'lr_patience': 7, 'lr_factor': 0.15813181407053534}",13.75475811958313,10,"42_batch_size=256,initial_dropout_rate=0.3344,layer_size=416,lr=0.0007,lr_factor=0.1581,lr_patience=7,max_dropout_rate=0.6658,momentum=0.9030,optimizer=sgd,weight_decay=0.0009",,,,
,,,,,,,0.6670415316309247,1747896932,,True,35,973fb_00043,2025-05-22_08-55-32,1.165801763534546,46.77998423576355,1166153,cg14,10.21.0.219,"{'lr': 8.017015999354318e-05, 'optimizer': 'adamw', 'momentum': 0.9520367880049395, 'weight_decay': 0.000944365046577169, 'layer_size': 928, 'initial_dropout_rate': 0.1645454550527934, 'max_dropout_rate': 0.557752038981933, 'batch_size': 32, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.2798257084056075}",46.77998423576355,35,"43_batch_size=32,initial_dropout_rate=0.1645,layer_size=928,lr=0.0001,lr_factor=0.2798,lr_patience=8,max_dropout_rate=0.5578,momentum=0.9520,optimizer=adamw,weight_decay=0.0009",78.13267813267814,0.825017925965675,0.7813267813267813,0.7922665086078112
,,,,,,,0.8052254120508829,1747896912,,True,20,973fb_00044,2025-05-22_08-55-12,0.5527057647705078,23.124960899353027,1166293,cg14,10.21.0.219,"{'lr': 0.009205933789792098, 'optimizer': 'adam', 'momentum': 0.9718391402518736, 'weight_decay': 0.0007147809445036078, 'layer_size': 576, 'initial_dropout_rate': 0.4078486911725495, 'max_dropout_rate': 0.5164962186212698, 'batch_size': 128, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.27606266729534445}",23.124960899353027,20,"44_batch_size=128,initial_dropout_rate=0.4078,layer_size=576,lr=0.0092,lr_factor=0.2761,lr_patience=8,max_dropout_rate=0.5165,momentum=0.9718,optimizer=adam,weight_decay=0.0007",69.4103194103194,0.7988781669249392,0.6941031941031941,0.7303204564963602
10.0,1.6029949982961018,1.5802355408668518,0.0,0.0,0.0,0.0,1.5802355408668518,1747896926,,True,10,973fb_00045,2025-05-22_08-55-26,0.4608025550842285,17.940653324127197,1166462,cg14,10.21.0.219,"{'lr': 5.160793552256037e-05, 'optimizer': 'adam', 'momentum': 0.8763717906170061, 'weight_decay': 0.00039178020993619966, 'layer_size': 576, 'initial_dropout_rate': 0.3878484513474308, 'max_dropout_rate': 0.6784177777670322, 'batch_size': 128, 'epochs': 200, 'lr_patience': 3, 'lr_factor': 0.2082496115683572}",17.940653324127197,10,"45_batch_size=128,initial_dropout_rate=0.3878,layer_size=576,lr=0.0001,lr_factor=0.2082,lr_patience=3,max_dropout_rate=0.6784,momentum=0.8764,optimizer=adam,weight_decay=0.0004",,,,
,,,,,,,0.7689424277771086,1747896949,,True,12,973fb_00046,2025-05-22_08-55-49,1.5549304485321045,25.343053579330444,1166636,cg14,10.21.0.219,"{'lr': 0.002656467744685142, 'optimizer': 'adamw', 'momentum': 0.9866313607674148, 'weight_decay': 1.3254377123234845e-06, 'layer_size': 768, 'initial_dropout_rate': 0.37066649328278056, 'max_dropout_rate': 0.6463851868663266, 'batch_size': 32, 'epochs': 200, 'lr_patience': 4, 'lr_factor': 0.24871225429953686}",25.343053579330444,12,"46_batch_size=32,initial_dropout_rate=0.3707,layer_size=768,lr=0.0027,lr_factor=0.2487,lr_patience=4,max_dropout_rate=0.6464,momentum=0.9866,optimizer=adamw,weight_decay=0.0000",73.71007371007371,0.8195918473270147,0.7371007371007371,0.7654143724932992
10.0,1.4048440129291722,1.446648773692903,0.0,0.0,0.0,0.0,1.446648773692903,1747896947,,True,10,973fb_00047,2025-05-22_08-55-47,0.9335107803344727,23.457810878753662,1166767,cg14,10.21.0.219,"{'lr': 2.1646695521070448e-05, 'optimizer': 'adam', 'momentum': 0.9845874226806313, 'weight_decay': 0.0006131146654547007, 'layer_size': 608, 'initial_dropout_rate': 0.1392837548448142, 'max_dropout_rate': 0.5510838982129495, 'batch_size': 32, 'epochs': 200, 'lr_patience': 4, 'lr_factor': 0.29491718856341054}",23.457810878753662,10,"47_batch_size=32,initial_dropout_rate=0.1393,layer_size=608,lr=0.0000,lr_factor=0.2949,lr_patience=4,max_dropout_rate=0.5511,momentum=0.9846,optimizer=adam,weight_decay=0.0006",,,,
20.0,0.6850770002319699,0.8568883339564005,0.0,0.0,0.0,0.0,0.8568883339564005,1747896962,,True,20,973fb_00048,2025-05-22_08-56-02,0.27233147621154785,20.94000554084778,1167729,cg14,10.21.0.219,"{'lr': 0.001639466396654081, 'optimizer': 'sgd', 'momentum': 0.9087676414336662, 'weight_decay': 0.00019921480172926083, 'layer_size': 992, 'initial_dropout_rate': 0.25428130159273205, 'max_dropout_rate': 0.6434601613084117, 'batch_size': 128, 'epochs': 200, 'lr_patience': 5, 'lr_factor': 0.3949542951226641}",20.94000554084778,20,"48_batch_size=128,initial_dropout_rate=0.2543,layer_size=992,lr=0.0016,lr_factor=0.3950,lr_patience=5,max_dropout_rate=0.6435,momentum=0.9088,optimizer=sgd,weight_decay=0.0002",,,,
,,,,,,,0.7046432693799337,1747896975,,True,20,973fb_00049,2025-05-22_08-56-15,0.5075168609619141,18.853386163711548,1167894,cg14,10.21.0.219,"{'lr': 0.0018434281575505091, 'optimizer': 'adamw', 'momentum': 0.9494630899366471, 'weight_decay': 2.0434752101582545e-05, 'layer_size': 512, 'initial_dropout_rate': 0.37184673306231003, 'max_dropout_rate': 0.535515342630625, 'batch_size': 256, 'epochs': 200, 'lr_patience': 6, 'lr_factor': 0.24629966929925484}",18.853386163711548,20,"49_batch_size=256,initial_dropout_rate=0.3718,layer_size=512,lr=0.0018,lr_factor=0.2463,lr_patience=6,max_dropout_rate=0.5355,momentum=0.9495,optimizer=adamw,weight_decay=0.0000",79.60687960687962,0.8393118997470845,0.7960687960687961,0.8100416924442373
10.0,1.2108350039982214,1.2253240715889704,0.0,0.0,0.0,0.0,1.2253240715889704,1747896976,,True,10,973fb_00050,2025-05-22_08-56-16,1.0391263961791992,17.391931295394897,1168034,cg14,10.21.0.219,"{'lr': 0.00012032778295889454, 'optimizer': 'adamw', 'momentum': 0.9075487277294598, 'weight_decay': 4.911231639191155e-05, 'layer_size': 160, 'initial_dropout_rate': 0.03897490827609257, 'max_dropout_rate': 0.6287320533300156, 'batch_size': 32, 'epochs': 200, 'lr_patience': 5, 'lr_factor': 0.15828423933612581}",17.391931295394897,10,"50_batch_size=32,initial_dropout_rate=0.0390,layer_size=160,lr=0.0001,lr_factor=0.1583,lr_patience=5,max_dropout_rate=0.6287,momentum=0.9075,optimizer=adamw,weight_decay=0.0000",,,,
10.0,1.3848945877768777,1.459338665008545,0.0,0.0,0.0,0.0,1.459338665008545,1747896992,,True,10,973fb_00051,2025-05-22_08-56-32,0.42948269844055176,16.548294067382812,1168264,cg14,10.21.0.219,"{'lr': 2.576152465733353e-05, 'optimizer': 'adamw', 'momentum': 0.8605791662563753, 'weight_decay': 7.405486892210672e-05, 'layer_size': 896, 'initial_dropout_rate': 0.03719010246318377, 'max_dropout_rate': 0.678673829321822, 'batch_size': 256, 'epochs': 200, 'lr_patience': 3, 'lr_factor': 0.1572263997622142}",16.548294067382812,10,"51_batch_size=256,initial_dropout_rate=0.0372,layer_size=896,lr=0.0000,lr_factor=0.1572,lr_patience=3,max_dropout_rate=0.6787,momentum=0.8606,optimizer=adamw,weight_decay=0.0001",,,,
,,,,,,,1.00033704439799,1747896997,,True,17,973fb_00052,2025-05-22_08-56-37,0.7315294742584229,21.606576681137085,1168335,cg14,10.21.0.219,"{'lr': 0.002583314748007663, 'optimizer': 'adamw', 'momentum': 0.9556525114136659, 'weight_decay': 4.803202614841302e-06, 'layer_size': 736, 'initial_dropout_rate': 0.05917003372438123, 'max_dropout_rate': 0.6954002711987015, 'batch_size': 128, 'epochs': 200, 'lr_patience': 6, 'lr_factor': 0.29878951816238264}",21.606576681137085,17,"52_batch_size=128,initial_dropout_rate=0.0592,layer_size=736,lr=0.0026,lr_factor=0.2988,lr_patience=6,max_dropout_rate=0.6954,momentum=0.9557,optimizer=adamw,weight_decay=0.0000",79.72972972972973,0.827201805853479,0.7972972972972973,0.8082155219204435
10.0,1.342948731921968,1.3411328196525574,0.0,0.0,0.0,0.0,1.3411328196525574,1747897007,,True,10,973fb_00053,2025-05-22_08-56-47,0.3539290428161621,17.779969692230225,1168509,cg14,10.21.0.219,"{'lr': 0.00012101959367288901, 'optimizer': 'adamw', 'momentum': 0.8647806229711447, 'weight_decay': 0.0009795659679898779, 'layer_size': 576, 'initial_dropout_rate': 0.37545801487505276, 'max_dropout_rate': 0.5878806103337538, 'batch_size': 128, 'epochs': 200, 'lr_patience': 9, 'lr_factor': 0.13654728373738015}",17.779969692230225,10,"53_batch_size=128,initial_dropout_rate=0.3755,layer_size=576,lr=0.0001,lr_factor=0.1365,lr_patience=9,max_dropout_rate=0.5879,momentum=0.8648,optimizer=adamw,weight_decay=0.0010",,,,
,,,,,,,0.7000425512140448,1747897028,,True,24,973fb_00054,2025-05-22_08-57-08,0.4657630920410156,25.183191776275635,1168784,cg14,10.21.0.219,"{'lr': 0.0012406749849714557, 'optimizer': 'adam', 'momentum': 0.9605332039719967, 'weight_decay': 4.302650821218534e-05, 'layer_size': 128, 'initial_dropout_rate': 0.025861592168861747, 'max_dropout_rate': 0.6847435240914952, 'batch_size': 64, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.3117099471316119}",25.183191776275635,24,"54_batch_size=64,initial_dropout_rate=0.0259,layer_size=128,lr=0.0012,lr_factor=0.3117,lr_patience=8,max_dropout_rate=0.6847,momentum=0.9605,optimizer=adam,weight_decay=0.0000",83.16953316953317,0.842968444342912,0.8316953316953317,0.835582288751256
10.0,1.9822315530079166,1.9132043448361484,0.0,0.0,0.0,0.0,1.9132043448361484,1747897019,,True,10,973fb_00055,2025-05-22_08-56-59,0.46824121475219727,16.560668230056763,1168785,cg14,10.21.0.219,"{'lr': 1.0878921411218324e-05, 'optimizer': 'sgd', 'momentum': 0.8854741099314888, 'weight_decay': 0.0007371282137440374, 'layer_size': 160, 'initial_dropout_rate': 0.41448520391386623, 'max_dropout_rate': 0.5372469537865143, 'batch_size': 64, 'epochs': 200, 'lr_patience': 7, 'lr_factor': 0.42398199539469084}",16.560668230056763,10,"55_batch_size=64,initial_dropout_rate=0.4145,layer_size=160,lr=0.0000,lr_factor=0.4240,lr_patience=7,max_dropout_rate=0.5372,momentum=0.8855,optimizer=sgd,weight_decay=0.0007",,,,
,,,,,,,0.8344267010688782,1747897037,,True,10,973fb_00056,2025-05-22_08-57-17,0.4176301956176758,17.470004558563232,1169029,cg14,10.21.0.219,"{'lr': 0.005728590713293809, 'optimizer': 'adamw', 'momentum': 0.852955625257117, 'weight_decay': 2.7976876093028623e-05, 'layer_size': 832, 'initial_dropout_rate': 0.01586443408241922, 'max_dropout_rate': 0.6315312178779893, 'batch_size': 256, 'epochs': 200, 'lr_patience': 3, 'lr_factor': 0.4157848246406388}",17.470004558563232,10,"56_batch_size=256,initial_dropout_rate=0.0159,layer_size=832,lr=0.0057,lr_factor=0.4158,lr_patience=3,max_dropout_rate=0.6315,momentum=0.8530,optimizer=adamw,weight_decay=0.0000",81.08108108108108,0.8271056330513146,0.8108108108108109,0.8142470774403529
10.0,1.753249582790193,1.7109506924947102,0.0,0.0,0.0,0.0,1.7109506924947102,1747897038,,True,10,973fb_00057,2025-05-22_08-57-18,0.2192697525024414,17.815260648727417,1169155,cg14,10.21.0.219,"{'lr': 2.0385982268585754e-05, 'optimizer': 'adam', 'momentum': 0.984010016980877, 'weight_decay': 5.778014262579717e-06, 'layer_size': 512, 'initial_dropout_rate': 0.25259947253072507, 'max_dropout_rate': 0.6476276235103807, 'batch_size': 128, 'epochs': 200, 'lr_patience': 5, 'lr_factor': 0.4187291385040368}",17.815260648727417,10,"57_batch_size=128,initial_dropout_rate=0.2526,layer_size=512,lr=0.0000,lr_factor=0.4187,lr_patience=5,max_dropout_rate=0.6476,momentum=0.9840,optimizer=adam,weight_decay=0.0000",,,,
10.0,1.3148588647202748,1.40587165809813,0.0,0.0,0.0,0.0,1.40587165809813,1747897054,,True,10,973fb_00058,2025-05-22_08-57-34,0.8181567192077637,21.308176040649414,1169331,cg14,10.21.0.219,"{'lr': 1.1307937365323154e-05, 'optimizer': 'adamw', 'momentum': 0.9224734529438839, 'weight_decay': 0.00042037004649310466, 'layer_size': 832, 'initial_dropout_rate': 0.01911596431265966, 'max_dropout_rate': 0.5349200418092782, 'batch_size': 32, 'epochs': 200, 'lr_patience': 6, 'lr_factor': 0.49330939833189}",21.308176040649414,10,"58_batch_size=32,initial_dropout_rate=0.0191,layer_size=832,lr=0.0000,lr_factor=0.4933,lr_patience=6,max_dropout_rate=0.5349,momentum=0.9225,optimizer=adamw,weight_decay=0.0004",,,,
20.0,0.5395204793839228,0.790656844774882,0.0,0.0,0.0,0.0,0.790656844774882,1747897067,,True,20,973fb_00059,2025-05-22_08-57-47,0.6232473850250244,18.698755025863647,1169492,cg14,10.21.0.219,"{'lr': 0.00019984065382046197, 'optimizer': 'adam', 'momentum': 0.9579966522275103, 'weight_decay': 1.9141250652870288e-05, 'layer_size': 352, 'initial_dropout_rate': 0.0533155280926928, 'max_dropout_rate': 0.6222216278264103, 'batch_size': 128, 'epochs': 200, 'lr_patience': 7, 'lr_factor': 0.3901741143543639}",18.698755025863647,20,"59_batch_size=128,initial_dropout_rate=0.0533,layer_size=352,lr=0.0002,lr_factor=0.3902,lr_patience=7,max_dropout_rate=0.6222,momentum=0.9580,optimizer=adam,weight_decay=0.0000",,,,
10.0,1.3108839080447243,1.3742355704307556,0.0,0.0,0.0,0.0,1.3742355704307556,1747897074,,True,10,973fb_00060,2025-05-22_08-57-54,0.45420193672180176,17.852684497833252,1169645,cg14,10.21.0.219,"{'lr': 0.00037150720740377946, 'optimizer': 'sgd', 'momentum': 0.9390375941876837, 'weight_decay': 3.0637769173707025e-05, 'layer_size': 512, 'initial_dropout_rate': 0.12674226626101381, 'max_dropout_rate': 0.5841201106765781, 'batch_size': 128, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.18744268977242165}",17.852684497833252,10,"60_batch_size=128,initial_dropout_rate=0.1267,layer_size=512,lr=0.0004,lr_factor=0.1874,lr_patience=8,max_dropout_rate=0.5841,momentum=0.9390,optimizer=sgd,weight_decay=0.0000",,,,
,,,,,,,0.7884844750875518,1747897096,,True,23,973fb_00061,2025-05-22_08-58-16,0.8935127258300781,32.974886417388916,1169881,cg14,10.21.0.219,"{'lr': 0.0011811893877280034, 'optimizer': 'adamw', 'momentum': 0.9866820990735754, 'weight_decay': 1.1386011469904743e-06, 'layer_size': 832, 'initial_dropout_rate': 0.12989744514300489, 'max_dropout_rate': 0.6154714989345103, 'batch_size': 32, 'epochs': 200, 'lr_patience': 7, 'lr_factor': 0.4734862189610981}",32.974886417388916,23,"61_batch_size=32,initial_dropout_rate=0.1299,layer_size=832,lr=0.0012,lr_factor=0.4735,lr_patience=7,max_dropout_rate=0.6155,momentum=0.9867,optimizer=adamw,weight_decay=0.0000",82.55528255528255,0.8270104049633938,0.8255528255528255,0.8250570560230474
10.0,1.7527818505356951,1.7177623943849043,0.0,0.0,0.0,0.0,1.7177623943849043,1747897082,,True,10,973fb_00062,2025-05-22_08-58-02,0.6488308906555176,19.49212074279785,1169882,cg14,10.21.0.219,"{'lr': 6.318502293322445e-05, 'optimizer': 'adam', 'momentum': 0.8770347259451144, 'weight_decay': 1.614537381374736e-06, 'layer_size': 288, 'initial_dropout_rate': 0.4678001812597434, 'max_dropout_rate': 0.6724647682175453, 'batch_size': 64, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.1311771231809914}",19.49212074279785,10,"62_batch_size=64,initial_dropout_rate=0.4678,layer_size=288,lr=0.0001,lr_factor=0.1312,lr_patience=8,max_dropout_rate=0.6725,momentum=0.8770,optimizer=adam,weight_decay=0.0000",,,,
,,,,,,,0.604414701461792,1747897108,,True,28,973fb_00063,2025-05-22_08-58-28,0.42432522773742676,22.514754056930542,1170120,cg14,10.21.0.219,"{'lr': 0.001104780306194188, 'optimizer': 'adam', 'momentum': 0.8960752138976108, 'weight_decay': 0.00011665874226747035, 'layer_size': 352, 'initial_dropout_rate': 0.29025317850020865, 'max_dropout_rate': 0.5492514333416684, 'batch_size': 256, 'epochs': 200, 'lr_patience': 7, 'lr_factor': 0.4773163188103148}",22.514754056930542,28,"63_batch_size=256,initial_dropout_rate=0.2903,layer_size=352,lr=0.0011,lr_factor=0.4773,lr_patience=7,max_dropout_rate=0.5493,momentum=0.8961,optimizer=adam,weight_decay=0.0001",78.86977886977887,0.8298056879765039,0.7886977886977887,0.8012520179810693
10.0,1.340968512353443,1.377001424630483,0.0,0.0,0.0,0.0,1.377001424630483,1747897115,,True,10,973fb_00064,2025-05-22_08-58-35,0.3641231060028076,19.239362478256226,1170290,cg14,10.21.0.219,"{'lr': 0.00027998906472376006, 'optimizer': 'adam', 'momentum': 0.9701223445029259, 'weight_decay': 5.318501812006038e-06, 'layer_size': 160, 'initial_dropout_rate': 0.2151840659601144, 'max_dropout_rate': 0.6113170449288043, 'batch_size': 128, 'epochs': 200, 'lr_patience': 8, 'lr_factor': 0.430988375484202}",19.239362478256226,10,"64_batch_size=128,initial_dropout_rate=0.2152,layer_size=160,lr=0.0003,lr_factor=0.4310,lr_patience=8,max_dropout_rate=0.6113,momentum=0.9701,optimizer=adam,weight_decay=0.0000",,,,
